  aid   | bid | abalance |  type   |           iban           |               owner               |              email               |      phone       |         created          |   account_number   
 227082 |   3 |        0 | savings | CZ5439858803175717656882 | Radomír Dostál                    | ditamatejkova@seznam.cz          | +420 603 331 946 | Tue 16 Jan 2024, 09:12PM | EVrqk-227082-xzKpX
 227131 |   3 |        0 | savings | CZ1977952749648767984950 | Kristýna Dvořáková CSc.           | ctiborsykora@seznam.cz           | +420 607 402 497 | Tue 16 Jan 2024, 09:32AM | HdhNW-227131-NqwMT
 227161 |   3 |        0 | savings | CZ2687399485644583592660 | Leoš Doležal                      | stepanekdrahoslav@seznam.cz      | +420 704 384 736 | Thu 18 Jan 2024, 01:16AM | soeNN-227161-BIVrY
 227166 |   3 |        0 | savings | CZ8262341539274974745772 | Boleslav Štěpánek                 | horvathovaolga@seznam.cz         | +420 737 879 283 | Sat 13 Jan 2024, 09:01PM | IpjIF-227166-TXtbH
 227208 |   3 |        0 | savings | CZ5208076568879316674399 | Vasyl Tesař                       | milosberan@seznam.cz             | +420 772 000 122 | Fri 12 Jan 2024, 10:35PM | AqdIU-227208-gtzuN
 227240 |   3 |    17441 | savings | CZ9620782629283131292438 | Zdenka Malá                       | lmatejka@seznam.cz               | +420 799 418 246 | Mon 15 Jan 2024, 08:24AM | BVEYu-227240-gBvfU
 227254 |   3 |        0 | savings | CZ5321795569069870777270 | Pavlína Tomanová                  | vlasta60@seznam.cz               | +420 778 206 856 | Mon 15 Jan 2024, 10:37AM | iMTKt-227254-pDUzz
 227281 |   3 |        0 | savings | CZ6267275374412074102268 | Ondřej Brož                       | jaroshynek@seznam.cz             | +420 608 343 876 | Thu 18 Jan 2024, 08:57AM | PIUGw-227281-ZCfTk
 227303 |   3 |     5051 | savings | CZ0279740895037736093540 | Věra Lišková                      | vilma80@seznam.cz                | +420 731 892 465 | Sun 14 Jan 2024, 08:25PM | QEzxh-227303-hhXzl
 227359 |   3 |        0 | savings | CZ3248317471526095047629 | Jaroslav Tesař                    | blankasvobodova@seznam.cz        | +420 705 215 526 | Sat 13 Jan 2024, 03:13AM | MvHFb-227359-JlLnA
 227366 |   3 |     4531 | savings | CZ6012302094986780515190 | Dagmar Zemanová                   | patricie67@seznam.cz             | +420 602 115 599 | Wed 17 Jan 2024, 10:50PM | DpvcR-227366-jNRpX
 227391 |   3 |        0 | savings | CZ8365031893924183608492 | Miloslav Čech                     | jezkovapavlina@seznam.cz         | +420 703 033 297 | Tue 16 Jan 2024, 12:46AM | NjkdG-227391-NhLuf
 227418 |   3 |        0 | savings | CZ5389140210910373472213 | Anežka Urbanová                   | nela52@seznam.cz                 | +420 603 632 290 | Sun 14 Jan 2024, 05:41PM | zVWPw-227418-zejdk
 227458 |   3 |        0 | savings | CZ7203305857974439825441 | Leoš Jelínek DSc.                 | zemanpatrik@seznam.cz            | +420 773 042 324 | Fri 12 Jan 2024, 11:25AM | cYMAN-227458-ASjcj
 227475 |   3 |        0 | savings | CZ5879609730963127540649 | Zdeňka Veselá                     | dhorak@seznam.cz                 | +420 606 851 583 | Fri 12 Jan 2024, 05:34AM | tHImJ-227475-KrbNQ
 227494 |   3 |        0 | savings | CZ5024614432874654214704 | Libuše Kovářová                   | holubteodor@seznam.cz            | +420 703 342 291 | Sat 13 Jan 2024, 12:46PM | HcOZA-227494-cGhfI
 227463 |   3 |     2012 | savings | CZ8894672182718639778229 | Vlastimil Urban                   | ditabednarova@seznam.cz          | +420 607 514 055 | Sun 14 Jan 2024, 05:34PM | xHpSb-227463-tmgcy
 227469 |   3 |     8220 | savings | CZ8787220860229966974673 | Ladislav Mareš                    | sarkaurbanova@seznam.cz          | +420 606 669 588 | Thu 18 Jan 2024, 11:29AM | ZacYt-227469-VGziC
 227556 |   3 |        0 | savings | CZ1705731401159636767690 | Květoslava Bednářová              | vfiser@seznam.cz                 | +420 776 802 445 | Tue 16 Jan 2024, 04:01PM | RMqIx-227556-uIpuE
 227562 |   3 |        0 | savings | CZ0516970601798806152212 | Vanda Švecová                     | michaeldostal@seznam.cz          | +420 702 792 344 | Sun 14 Jan 2024, 06:49AM | vUrmQ-227562-UlIsx
 227601 |   3 |        0 | savings | CZ7382984214618660766760 | Mikuláš Čech                      | robert54@seznam.cz               | +420 604 636 839 | Tue 16 Jan 2024, 03:13PM | SZQJT-227601-PKlyI
 227602 |   3 |        0 | savings | CZ7658368483188076877811 | Miroslav Havlíček                 | ohorvathova@seznam.cz            | +420 792 654 390 | Tue 16 Jan 2024, 12:36PM | BfjHn-227602-LjsCD
 227611 |   3 |        0 | savings | CZ2357806267387188988194 | David Pospíšil                    | felix06@seznam.cz                | +420 771 817 710 | Wed 17 Jan 2024, 08:09AM | HcwSL-227611-veNlP
 227630 |   3 |     3450 | savings | CZ7828691579134162799126 | Ivona Hájková                     | lblaha@seznam.cz                 | +420 601 532 478 | Wed 17 Jan 2024, 05:59AM | hptpG-227630-ITxRf
 227685 |   3 |        0 | savings | CZ9269403681346255921891 | Šárka Nováková                    | nhorvath@seznam.cz               | +420 729 473 270 | Wed 17 Jan 2024, 11:22AM | qSJTG-227685-riehE
 227776 |   3 |        0 | savings | CZ6504317494467701780599 | Miloš Mach                        | zsykorova@seznam.cz              | +420 605 958 181 | Sun 14 Jan 2024, 05:43PM | YSHzQ-227776-tbDzX
 227807 |   3 |        0 | savings | CZ9479415177074317402724 | Nina Dušková                      | wsevcik@seznam.cz                | +420 605 172 509 | Wed 17 Jan 2024, 07:51PM | BYKeX-227807-KlinZ
 227892 |   3 |        0 | savings | CZ1470099958356710227046 | Miroslav Vávra                    | wjelinek@seznam.cz               | +420 703 879 458 | Mon 15 Jan 2024, 01:11AM | BSROk-227892-lUGbS
 227933 |   3 |        0 | savings | CZ7707095030280307338997 | slečna Apolena Dvořáková          | ludvikdostal@seznam.cz           | +420 605 295 134 | Sun 14 Jan 2024, 03:34AM | ULuPI-227933-aoNyx
 227941 |   3 |        0 | savings | CZ9206387141263677275309 | Denis Musil                       | hhavel@seznam.cz                 | +420 602 875 263 | Sun 14 Jan 2024, 12:59AM | EyDcI-227941-xLxJi
 227994 |   3 |        0 | savings | CZ2801145982324466515828 | Radka Horáčková                   | whajkova@seznam.cz               | +420 601 488 069 | Sat 13 Jan 2024, 05:39AM | aZsuX-227994-gkhte
 228002 |   3 |        0 | savings | CZ0665407450948537994868 | Drahoslav Doležal                 | iva29@seznam.cz                  | +420 608 635 592 | Fri 12 Jan 2024, 08:54AM | jsltM-228002-DjKOK
 228030 |   3 |        0 | savings | CZ3412611722162912603736 | Božena Havlíčková                 | tumaferdinand@seznam.cz          | +420 605 475 879 | Fri 12 Jan 2024, 05:25AM | kYKYG-228030-EYRAp
 228035 |   3 |     5747 | savings | CZ9079540172244106780876 | Vasyl Kopecký                     | rostislav17@seznam.cz            | +420 704 600 628 | Fri 12 Jan 2024, 08:46PM | ukARL-228035-evxiW
 228147 |   3 |        0 | savings | CZ7311383345147764647021 | Svatoslav Sýkora                  | dtuma@seznam.cz                  | +420 704 498 103 | Thu 18 Jan 2024, 05:35PM | bNZZh-228147-sDlAo
 228155 |   3 |        0 | savings | CZ4308924891236017260052 | Anežka Kolářová                   | veratomanova@seznam.cz           | +420 705 582 619 | Tue 16 Jan 2024, 04:54PM | qtyUb-228155-kFKAW
 228158 |   3 |        0 | savings | CZ6685473297886149540083 | Zdislava Fišerová                 | ruzenavavrova@seznam.cz          | +420 605 588 352 | Tue 16 Jan 2024, 11:04PM | QrNwZ-228158-hDSQN
 228172 |   3 |        0 | savings | CZ2242771100453145780818 | Danuše Petrová                    | musilovavlasta@seznam.cz         | +420 775 168 871 | Thu 18 Jan 2024, 12:04AM | oTgrH-228172-lysNF
 228216 |   3 |        0 | savings | CZ4895189825337192882320 | Josef Jaroš                       | dvorakovaadela@seznam.cz         | +420 705 557 694 | Mon 15 Jan 2024, 08:42PM | whfKI-228216-gKIlQ
 228256 |   3 |        0 | savings | CZ4544350290271154992332 | Viktor Matějka                    | jsedlackova@seznam.cz            | +420 704 942 962 | Tue 16 Jan 2024, 08:01PM | ZdFnZ-228256-iCLKL
 228258 |   3 |        0 | savings | CZ5236793074502730824189 | Petr Vávra                        | blazkovaaneta@seznam.cz          | +420 704 584 723 | Fri 12 Jan 2024, 08:20PM | LRCgy-228258-MdtEb
 228274 |   3 |        0 | savings | CZ1446664707690418902505 | Sára Macháčková                   | ezemanova@seznam.cz              | +420 601 225 403 | Tue 16 Jan 2024, 12:07PM | nQtEk-228274-JbekS
 228282 |   3 |        0 | savings | CZ3646163728519291940704 | Samuel Konečný                    | mstejskal@seznam.cz              | +420 703 895 207 | Tue 16 Jan 2024, 11:18PM | qAHPw-228282-EjSJR
 228294 |   3 |        0 | savings | CZ7683092762532035379922 | Iva Vávrová                       | eliskanovotna@seznam.cz          | +420 607 385 456 | Sun 14 Jan 2024, 06:52PM | lylkk-228294-dORTi
 228369 |   3 |        0 | savings | CZ0643759033667113202800 | Svatoslav Horváth                 | janadostalova@seznam.cz          | +420 606 348 708 | Fri 12 Jan 2024, 09:42PM | SaXLI-228369-uSfiP
 228380 |   3 |        0 | savings | CZ8778616435679118665818 | Emilie Valentová                  | ykopecka@seznam.cz               | +420 605 502 401 | Tue 16 Jan 2024, 11:45PM | ToTmj-228380-HVnuF
 228384 |   3 |        0 | savings | CZ8441315780046947284844 | Karel Horváth                     | stanislavamaskova@seznam.cz      | +420 602 670 590 | Sat 13 Jan 2024, 06:21PM | Lwyqu-228384-bOcHW
 228408 |   3 |        0 | savings | CZ2945123392478590474630 | paní Naděžda Mašková              | wjaros@seznam.cz                 | +420 608 786 425 | Mon 15 Jan 2024, 09:10PM | IBnBi-228408-bygAY
 228441 |   3 |        0 | savings | CZ4648508363510846164032 | Bořivoj Šimek                     | pavlamusilova@seznam.cz          | +420 705 119 491 | Thu 18 Jan 2024, 12:27AM | yupvv-228441-UFibj
 228483 |   3 |        0 | savings | CZ4690495961003133942789 | Šárka Krejčová                    | jaromirsmid@seznam.cz            | +420 606 842 888 | Sun 14 Jan 2024, 07:20AM | FnqWS-228483-HSULn
 228517 |   3 |        0 | savings | CZ3785294431415230943205 | Samuel Malý                       | andreakolarova@seznam.cz         | +420 726 303 488 | Sat 13 Jan 2024, 02:41AM | iqlrf-228517-evRiE
 228532 |   3 |        0 | savings | CZ9354482766212937565537 | Radoslav Prokop                   | jonastichy@seznam.cz             | +420 792 413 147 | Fri 12 Jan 2024, 01:48AM | YiLYj-228532-CEbSP
 228541 |   3 |        0 | savings | CZ9767142350201740706593 | Hedvika Burešová CSc.             | istankova@seznam.cz              | +420 796 406 806 | Wed 17 Jan 2024, 05:17PM | nxlCR-228541-GtWYm
 228520 |   3 |    -6309 | savings | CZ4088582834749740451834 | Patrik Müller                     | pospisilovasilvie@seznam.cz      | +420 773 893 045 | Sat 13 Jan 2024, 01:55AM | DHZDH-228520-kzgUO
 228556 |   3 |        0 | savings | CZ9553622873982470043826 | Karel Bílek                       | blazkovakaterina@seznam.cz       | +420 705 445 671 | Sun 14 Jan 2024, 05:48AM | kzDbY-228556-kABnR
 228583 |   3 |        0 | savings | CZ4655909023372010136278 | Mária Horváthová DiS.             | hynekprokop@seznam.cz            | +420 601 280 542 | Tue 16 Jan 2024, 07:07AM | JvxqI-228583-bhecv
 228613 |   3 |        0 | savings | CZ0471791034463855693163 | Klement Žák                       | musilovaotylie@seznam.cz         | +420 799 223 582 | Thu 18 Jan 2024, 06:51AM | XRxTt-228613-gBzHV
 228636 |   3 |        0 | savings | CZ0587944782478711453710 | Roman Ježek                       | nstastna@seznam.cz               | +420 798 483 913 | Sun 14 Jan 2024, 08:23AM | xXncR-228636-KXbJC
 228688 |   3 |        0 | savings | CZ5241240340442979657792 | Milada Králová                    | hruskovanina@seznam.cz           | +420 602 978 235 | Sat 13 Jan 2024, 10:43PM | WpyZS-228688-IWmjw
 228689 |   3 |        0 | savings | CZ0805125672671954410937 | Norbert Pavlíček                  | barboranemcova@seznam.cz         | +420 608 490 089 | Sat 13 Jan 2024, 07:56AM | KALGR-228689-UNoBU
 228691 |   3 |        0 | savings | CZ5732307092521489416241 | Milena Šmídová                    | pavla29@seznam.cz                | +420 608 568 690 | Mon 15 Jan 2024, 10:06AM | NYiQX-228691-XIGND
 228718 |   3 |        0 | savings | CZ7758945677315041226491 | Kamila Sedláková                  | viktorievesela@seznam.cz         | +420 705 769 259 | Sat 13 Jan 2024, 12:57PM | ZrmPj-228718-vXzHq
 228732 |   3 |        0 | savings | CZ9466383966200619054964 | Antonín Tůma                      | tumazikmund@seznam.cz            | +420 605 500 196 | Wed 17 Jan 2024, 11:03PM | Kriwx-228732-fouDB
 228768 |   3 |        0 | savings | CZ8025813824000020907377 | Ivana Valentová                   | jezkovajindriska@seznam.cz       | +420 602 988 617 | Sat 13 Jan 2024, 12:32AM | aRidG-228768-Pqqns
 228779 |   3 |        0 | savings | CZ4349690510864238848715 | Luděk Růžička                     | slavenasykorova@seznam.cz        | +420 704 309 555 | Sun 14 Jan 2024, 02:28PM | KHMFg-228779-xHKcH
 228797 |   3 |        0 | savings | CZ6007317171211467154128 | Zdislava Vaňková                  | jkovar@seznam.cz                 | +420 605 144 667 | Tue 16 Jan 2024, 07:40PM | jKsFM-228797-bGOPC
 228876 |   3 |        0 | savings | CZ2392185941603772523107 | Jarmila Konečná                   | pvankova@seznam.cz               | +420 603 486 907 | Fri 12 Jan 2024, 07:34AM | fIUka-228876-uLpWY
 228914 |   3 |        0 | savings | CZ1741206929697843822705 | Klára Veselá                      | nemecferdinand@seznam.cz         | +420 607 273 319 | Mon 15 Jan 2024, 10:48PM | qkoZo-228914-eyMnd
 228933 |   3 |        0 | savings | CZ5113272015259409645314 | Libor Horváth                     | skrausova@seznam.cz              | +420 602 618 994 | Mon 15 Jan 2024, 06:18AM | CRTHx-228933-REBEo
 228970 |   3 |        0 | savings | CZ2136392703705274783675 | Anna Beranová                     | vkrejcova@seznam.cz              | +420 606 407 295 | Thu 18 Jan 2024, 03:55PM | zlJOy-228970-bLfFm
 228987 |   3 |        0 | savings | CZ6706977823126169941777 | Samuel Marek                      | jarmila86@seznam.cz              | +420 606 297 522 | Sat 13 Jan 2024, 01:21AM | qodNM-228987-vYVJZ
 229053 |   3 |    10976 | savings | CZ6008558671264786919960 | Dita Sedláčková                   | bohumildusek@seznam.cz           | +420 705 123 897 | Sat 13 Jan 2024, 08:47PM | CqTTO-229053-OPxLA
 229117 |   3 |    22693 | savings | CZ8846168538601897768582 | Radek Müller                      | nsvobodova@seznam.cz             | +420 604 390 879 | Tue 16 Jan 2024, 04:17PM | Walwg-229117-JdkkP
 229231 |   3 |        0 | savings | CZ8445921093541784299121 | Květoslava Holubová               | aloistichy@seznam.cz             | +420 603 365 431 | Fri 12 Jan 2024, 12:11AM | xOOBq-229231-liRWP
 229253 |   3 |        0 | savings | CZ7070137857880053184293 | Dalibor Strnad                    | hhajkova@seznam.cz               | +420 771 795 648 | Tue 16 Jan 2024, 12:12PM | yRuSp-229253-WBcdI
 229276 |   3 |     7264 | savings | CZ6550437152487452319724 | Vlasta Beran                      | rcermakova@seznam.cz             | +420 605 831 200 | Tue 16 Jan 2024, 02:45PM | oppCY-229276-bpNvT
 229335 |   3 |        0 | savings | CZ0839778919853871504722 | Alžběta Tichá                     | wbrozova@seznam.cz               | +420 726 292 621 | Tue 16 Jan 2024, 02:51AM | UJlNR-229335-LbCZL
 229317 |   3 |     2782 | savings | CZ7676472892807015802289 | Lýdie Říhová                      | oliskova@seznam.cz               | +420 702 196 246 | Sun 14 Jan 2024, 01:13PM | ZRdYd-229317-ufyNK
 229385 |   3 |        0 | savings | CZ4959203630251740313364 | Natálie Holubová                  | zpokorna@seznam.cz               | +420 704 264 901 | Mon 15 Jan 2024, 05:14AM | xGvnY-229385-VCuzC
 229394 |   3 |        0 | savings | CZ2312848880207999321336 | Drahoslava Burešová               | simkovabarbora@seznam.cz         | +420 603 157 980 | Wed 17 Jan 2024, 06:59AM | aatmy-229394-urvMG
 229397 |   3 |        0 | savings | CZ8141218666127001214543 | Jakub Novotný                     | brozjonas@seznam.cz              | +420 606 945 994 | Thu 18 Jan 2024, 09:45PM | twMCr-229397-RIwCf
 229435 |   3 |        0 | savings | CZ1746871505859752247593 | Renata Kašparová                  | fialavlastimil@seznam.cz         | +420 775 560 879 | Sun 14 Jan 2024, 06:29PM | kqjKl-229435-QoeSO
 229447 |   3 |        0 | savings | CZ8939562073799441404121 | Albert Pospíšil                   | cernyjakub@seznam.cz             | +420 603 880 277 | Sun 14 Jan 2024, 08:51AM | IDmLf-229447-LhntU
 229458 |   3 |        0 | savings | CZ0320549619510130328834 | Bedřich Staněk                    | leona11@seznam.cz                | +420 601 972 602 | Sun 14 Jan 2024, 01:01PM | rAdkl-229458-CQzJU
 229475 |   3 |        0 | savings | CZ2193942313585346606902 | Naděžda Krejčová                  | rmatejkova@seznam.cz             | +420 604 432 611 | Sat 13 Jan 2024, 03:24PM | AwRDn-229475-JUCuz
